SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533022,20 MICRONS  ,B ,Q,83.70,84.00,81.50,81.75,81.90,83.05,522,111811,9241930.00,
526921,21ST CEN.MGM,T ,Q,8.48,8.48,8.48,8.48,8.48,8.29,2,6,50.00,
532628,3I INFOTECH ,B ,Q,16.00,16.35,15.75,15.90,15.90,15.80,1817,999515,16073261.00,
523395,3M INDIA LTD,B ,Q,4241.00,4314.95,4200.00,4254.25,4300.00,4246.20,189,501,2139500.00,
961743,793REC22    ,F ,B,986.00,989.00,986.00,988.55,988.55,986.00,35,2855,2820764.00,
961732,810IRFC2327 ,F ,B,1002.73,1002.73,999.70,1000.97,1001.50,1001.09,38,19165,19210347.00,
961744,812REC27    ,F ,B,979.85,980.00,978.00,979.32,979.89,976.45,214,47763,46777224.00,
961727,820NHAI22   ,F ,B,1030.00,1030.00,1028.90,1029.10,1029.25,1028.45,32,4735,4872854.00,
961729,820PFC2022  ,F ,B,1017.00,1022.00,1016.00,1021.88,1018.10,1013.98,36,592,603346.00,
961728,830NHAI27   ,F ,B,1031.55,1036.50,1031.55,1036.03,1036.00,1035.00,24,9180,9508942.00,
961730,830PFC2027  ,F ,B,1019.50,1021.00,1019.00,1020.84,1020.11,1018.09,65,21273,21717256.00,
961731,8IRFC230222 ,F ,B,1005.05,1013.00,1005.05,1011.87,1012.00,1006.69,5,250,252590.00,
512161,8KMILES     ,T ,Q,59.70,59.70,54.60,54.65,55.00,57.00,22,3076,169390.00,
530499,A.K.CAPITAL ,B ,Q,159.25,161.10,155.05,158.70,157.00,161.15,204,24264,3866463.00,
500009,A.SARABHAI  ,B ,Q,4.30,4.30,4.05,4.07,4.05,4.39,15,3901,16551.00,
533292,A2ZMES      ,B ,Q,108.20,118.75,108.20,115.90,115.90,119.10,2616,150495,17519905.00,
530027,AADI INDUS L,B ,Q,5.45,5.55,5.17,5.25,5.42,5.38,46,17092,91895.00,
533412,AANJANEYA   ,B ,Q,527.70,527.70,505.00,510.20,510.20,524.10,182,2546,1313912.00,
524412,AAREY DRUGS ,B ,Q,14.95,15.25,14.50,15.00,15.00,14.47,23,5380,80431.00,
524348,AARTI DRUGS ,B ,Q,104.50,113.65,104.50,108.15,108.00,105.65,138,2512,273616.00,
524208,AARTI INDUST,B ,Q,64.10,66.30,63.85,64.70,64.90,62.85,951,87452,5702025.00,
514274,AARVEE DENIM,B ,Q,35.95,35.95,34.50,35.70,35.70,35.95,6,251,8900.00,
523204,ABAN OFFSHO ,B ,Q,428.40,433.80,425.00,427.30,427.30,433.70,3818,129466,55597080.00,
700099,ABANOFFSH   ,B ,P,519.60,519.60,346.45,519.60,519.60,433.00,3,20,9526.00,
500002,ABB LTD.    ,A ,Q,817.50,831.85,810.30,822.85,822.85,814.40,578,7607,6242758.00,
500488,ABBOTT (I)  ,B ,Q,1610.25,1620.00,1585.00,1609.20,1619.00,1599.15,329,3815,6141670.00,
520123,ABC INDIA   ,B ,Q,124.00,125.00,124.00,124.95,125.00,122.00,2,105,13120.00,
532937,ABC PAPER   ,T ,Q,27.10,28.85,27.00,27.55,27.55,27.50,9,788,21569.00,
500057,ABCIL       ,B ,Q,83.00,83.00,80.00,80.05,80.10,82.90,126,958,77488.00,
520155,ABG INFRALOG,B ,Q,198.00,198.00,198.00,198.00,198.00,200.90,1,10,1980.00,
532682,ABG SHIPYARD,B ,Q,391.45,393.50,388.20,391.10,391.10,394.55,217,2044,799575.00,
532831,ABHI CORP LT,B ,Q,8.05,8.05,7.75,7.92,8.00,8.00,9,1413,11290.00,
531161,ABM KNOWLEDG,B ,Q,82.00,83.65,78.00,83.45,83.45,81.05,21,1412,113743.00,
532974,ABML        ,B ,Q,14.25,14.25,14.22,14.22,14.22,14.20,2,200,2847.00,
500410,ACC LTD     ,A ,Q,1283.00,1286.50,1221.85,1236.65,1236.65,1300.80,4735,73118,91173066.00,
532774,ACCEL FRONTL,B ,Q,35.40,35.40,35.40,35.40,35.40,35.20,1,100,3540.00,
517494,ACCEL TRANS ,B ,Q,10.10,10.50,10.00,10.26,10.49,11.00,14,1798,18278.00,
531897,ACCENT TECH ,B ,Q,69.70,69.70,68.00,68.15,68.00,68.55,42,7452,512197.00,
530093,ACE INDIA LT,B ,Q,19.05,19.20,19.05,19.20,19.15,20.00,10,153,2923.00,
531525,ACE SOFTWARE,T ,Q,10.50,10.55,10.50,10.55,10.55,10.05,2,11,116.00,
517356,ACI INFOCOM ,T ,Q,77.30,83.90,77.30,82.90,82.90,81.15,11,673,55466.00,
530901,ACIL        ,B ,Q,0.32,0.32,0.30,0.32,0.32,0.31,23,49960,15583.00,
530043,ACKNIT IND  ,B ,Q,23.80,25.95,23.80,25.95,25.95,25.05,19,806,19376.00,
533330,ACROPET TEC ,B ,Q,14.11,14.50,14.10,14.22,14.25,14.16,171,21913,312058.00,
513149,ACROW INDIA ,B ,Q,134.40,134.40,134.40,134.40,134.40,128.50,1,1,134.00,
524091,ACRYCIL LTD.,B ,Q,97.00,97.00,95.10,96.50,96.50,95.85,4,289,27903.00,
532762,ACTION CONST,B ,Q,31.25,31.80,31.05,31.30,31.30,31.30,91,4709,147766.00,
511706,ACTION FIN. ,T ,Q,37.00,38.75,36.05,37.45,38.75,37.85,4,310,11562.00,
512599,ADANI ENTER ,A ,Q,313.00,319.20,304.00,307.45,307.45,315.85,4738,234556,73422347.00,
532921,ADANI PORTS ,A ,Q,131.00,133.35,125.65,127.30,127.30,132.00,1597,97384,12643379.00,
533096,ADANI POWER ,A ,Q,71.80,72.90,69.90,70.90,70.90,72.50,5417,854213,61110048.00,
523411,ADCINDIA    ,B ,Q,138.00,139.50,137.25,138.45,138.00,139.00,69,1687,234367.00,
507852,ADDI IND.   ,T ,Q,6.76,6.76,6.76,6.76,6.76,6.50,1,1,6.00,
519183,ADF FOODS LT,B ,Q,49.55,50.85,49.50,50.00,50.00,50.65,18,327,16517.00,
532727,ADHUNIK MET ,B ,Q,44.00,45.00,43.30,43.70,43.70,44.90,347,26745,1175864.00,
500303,ADI BIR NUVO,A ,Q,973.70,981.80,963.50,968.00,968.00,977.15,837,12760,12430774.00,
530117,ADIFINCHM   ,B ,Q,65.00,65.20,62.90,62.90,62.90,66.30,10,1100,70220.00,
590088,ADINATH BIO ,B ,Q,0.99,1.06,0.98,1.05,1.06,1.07,31,8925,9243.00,
522150,ADITYA FORGE,T ,Q,7.07,7.07,7.06,7.06,7.06,7.36,4,1600,11306.00,
513513,ADITYA ISPAT,B ,Q,6.00,6.70,6.00,6.60,6.60,6.30,4,203,1348.00,
511359,AD-MANUM FIN,B ,Q,26.90,26.90,26.00,26.85,26.85,26.30,4,27,703.00,
530431,ADOR FONTECH,B ,Q,90.50,90.50,88.55,90.00,90.00,91.55,23,1235,111121.00,
523120,ADOR MULTI. ,B ,Q,15.50,15.51,15.25,15.51,15.51,14.78,10,2091,32260.00,
517041,ADORWELDING ,B ,Q,130.70,144.00,130.00,133.55,133.55,129.05,770,25674,3563975.00,
512149,ADVANCE TECH,B ,Q,0.27,0.27,0.26,0.27,0.27,0.26,386,7663735,2061038.00,
517552,ADVANCED MIC,B ,Q,35.00,35.00,34.10,34.10,34.10,35.00,4,680,23398.00,
532840,ADVANTA     ,B ,Q,455.40,492.80,415.00,472.60,472.60,496.65,2139,57962,27966374.00,
531429,ADVENT COMP.,B ,Q,2.29,2.34,2.22,2.22,2.34,2.33,20,13345,29840.00,
531686,ADVIK LABORS,B ,Q,3.50,3.65,3.22,3.26,3.26,3.30,7,4606,16035.00,
500003,AEGIS LOGIS ,B ,Q,147.00,152.15,147.00,148.10,148.10,152.00,140,3431,515217.00,
503655,AEONIAN PUB ,B ,Q,102.05,104.90,101.10,101.85,101.10,105.50,16,1367,139143.00,
530707,AFTEK LTD   ,B ,Q,9.00,11.34,9.00,11.09,11.09,11.03,754,359988,4005378.00,
531921,AGAR IND COR,B ,Q,97.20,97.20,97.20,97.20,97.20,92.60,13,1255,121986.00,
503675,AGARWAL HOLD,T ,Q,226.80,226.80,226.00,226.10,226.00,229.00,47,5250,1190522.00,
500463,AGCNET      ,B ,Q,175.50,180.00,175.50,176.40,176.40,177.55,26,283,50390.00,
533296,AGRE DEVELO ,B ,Q,29.00,30.40,25.60,29.90,29.50,28.75,21,2384,69224.00,
519281,AGRO DUTCH I,B ,Q,5.10,5.14,4.96,4.96,4.96,5.14,23,4806,24415.00,
500215,AGRO TECH FO,B ,Q,445.00,446.95,435.25,436.65,436.65,446.45,141,1891,830671.00,
533314,AGS INFO    ,T ,Q,43.85,45.00,43.50,45.00,45.00,42.90,75,14596,649387.00,
524448,AHLCON PAREN,T ,Q,421.00,422.00,418.00,419.75,418.00,421.10,80,30026,12638942.00,
532811,AHLUWALIA CO,B ,Q,63.00,67.75,60.60,66.25,66.25,66.15,335,9261,608010.00,
513335,AHMED.FORG  ,B ,Q,171.00,176.00,170.00,174.40,175.70,172.05,106,7578,1302555.00,
532806,AI CHAMPDNY ,T ,Q,17.90,19.50,17.85,19.50,19.50,18.75,3,101,1804.00,
532683,AIAENGINEER ,B ,Q,356.00,364.00,350.15,351.15,352.90,356.50,66,338,119828.00,
524288,AIMCO PESTI.,B ,Q,6.85,6.85,6.80,6.80,6.80,7.55,9,1210,8256.00,
532975,AISHWARYA TE,T ,Q,9.67,10.00,9.60,9.70,9.70,10.06,14,1186,11482.00,
532331,AJANTA PHARM,B ,Q,518.00,532.65,515.15,519.70,519.70,519.00,634,12948,6768325.00,
519216,AJANTA SOYA ,B ,Q,10.20,10.25,10.20,10.25,10.25,10.50,3,12,122.00,
511692,AJCON GLOBAL,B ,Q,15.10,15.30,14.55,14.55,14.55,15.05,31,14138,214097.00,
530713,AJEL        ,T ,Q,6.23,6.23,6.23,6.23,6.23,6.55,4,344,2143.00,
513349,AJMERA      ,B ,Q,118.00,119.90,115.30,118.05,118.05,118.35,112,2678,317055.00,
530135,AKANKSH CEL ,B ,Q,23.55,24.75,23.55,24.75,24.75,24.75,3,487,11477.00,
530621,AKAR TOOLS L,B ,Q,28.00,28.00,25.40,25.75,25.65,26.60,117,11462,297827.00,
531838,AKL SOFT INF,T ,Q,3.27,3.44,3.27,3.43,3.44,3.44,4,1002,3441.00,
532351,AKSH OPTIFIB,T ,Q,14.58,15.00,13.92,14.92,14.92,14.58,384,123928,1799490.00,
524598,AKSHARCHEM I,B ,Q,19.50,19.50,19.10,19.10,19.10,19.95,3,200,3862.00,
500710,AKZOINDIA   ,B ,Q,840.00,856.00,835.00,851.70,851.70,835.40,232,5588,4745420.00,
524075,ALBERT DAVID,B ,Q,86.00,86.00,82.00,83.05,82.60,86.00,48,4060,340109.00,
506230,ALBR & WILSO,B ,Q,370.40,372.50,368.00,368.65,368.65,373.55,12,272,100639.00,
531409,ALCH CORP   ,T ,Q,8.60,8.60,8.60,8.60,8.60,8.20,2,20,172.00,
526707,ALCHEMIST LT,B ,Q,75.00,75.00,64.75,67.40,67.40,68.65,70,20168,1359016.00,
533573,ALEM PHARMA ,B ,Q,53.00,54.80,52.50,53.55,53.55,53.30,834,86291,4645132.00,
506235,ALEMBIC LTD.,B ,Q,16.95,17.60,16.50,17.25,17.15,17.15,159,15516,267143.00,
530973,ALFA ICA (I),B ,Q,7.87,7.87,7.87,7.87,7.87,7.50,1,201,1581.00,
505885,ALFA LAVAL  ,B ,Q,3940.00,3948.00,3940.00,3946.50,3946.50,3942.05,342,22413,88397527.00,
517546,ALFA TRANSFO,B ,Q,21.00,28.00,21.00,24.40,24.40,24.00,20,2951,74942.00,
531156,ALFAVISON.OV,B ,Q,28.80,28.80,28.80,28.80,28.80,28.80,1,1,28.00,
505216,ALFRED HERB ,B ,Q,213.50,218.00,213.50,218.00,218.00,221.95,2,26,5555.00,
530889,ALKA INDIA  ,B ,Q,0.21,0.21,0.19,0.19,0.19,0.19,19,12971,2540.00,
532166,ALKA SECUR. ,T ,Q,0.45,0.46,0.43,0.46,0.46,0.45,15,33311,14883.00,
533029,ALKALI      ,B ,Q,30.95,31.50,30.20,30.45,30.45,30.25,94,438,13307.00,
506767,ALKYL AMINES,B ,Q,93.75,93.75,93.75,93.75,93.75,90.35,1,1,93.00,
532480,ALLAHABAD BK,A ,Q,185.00,193.00,184.00,189.60,189.60,186.95,2803,132834,25120647.00,
532749,ALLCARGO    ,B ,Q,128.10,128.90,126.20,127.00,127.00,127.45,20,1046,133493.00,
532919,ALLIED COMP ,T ,Q,3.40,3.47,3.27,3.37,3.37,3.31,134,566325,1910684.00,
532875,ALLIED DIGIT,B ,Q,29.70,31.30,29.45,29.90,29.90,29.90,1043,141857,4336146.00,
532633,ALLSEC TECH ,B ,Q,12.46,12.46,11.45,11.75,11.75,11.41,66,571,6689.00,
511589,ALMONDZ CMS ,B ,Q,9.41,9.42,9.00,9.00,9.00,8.98,11,4587,42934.00,
531400,ALMONDZ GLO ,B ,Q,12.26,13.63,12.26,12.50,12.50,13.40,8,91,1141.00,
521070,ALOK INDS.  ,B ,Q,20.05,20.15,19.75,19.90,19.90,20.20,844,652093,13012147.00,
532878,ALPA LAB    ,B ,Q,8.90,9.15,8.40,8.67,8.70,9.05,96,13407,116558.00,
531720,ALPHA GRAPHI,B ,Q,33.00,35.90,33.00,35.90,35.90,34.25,4,1276,44494.00,
531247,ALPHA HI-TEC,B ,Q,1.75,2.02,1.75,1.82,2.02,1.89,9,2024,3544.00,
526397,ALPHAGEO (I),B ,Q,62.35,62.35,56.35,57.10,57.10,59.95,42,3538,202999.00,
526519,ALPINE HSG. ,B ,Q,14.20,14.20,14.20,14.20,14.20,14.90,1,5,71.00,
530715,ALPS INDS.  ,B ,Q,2.25,2.25,2.11,2.21,2.24,2.20,6,802,1771.00,
532309,ALSTOM POWER,B ,Q,344.30,353.85,344.00,346.40,346.40,350.65,1888,30882,10732531.00,
522275,ALSTOMT&D   ,A ,Q,179.80,182.00,178.05,178.85,178.85,179.50,398,15667,2818453.00,
524634,ALU FLUORIDE,T ,Q,9.00,9.00,9.00,9.00,9.00,9.05,1,10,90.00,
513309,ALUM IND EX ,B ,Q,9.55,9.79,9.12,9.12,9.12,9.59,5,1252,11419.00,
506597,AMAL PRODUCT,B ,Q,9.91,9.91,9.91,9.91,9.91,9.61,1,200,1982.00,
500008,AMAR RAJA BA,B ,Q,285.00,303.90,285.00,300.00,300.00,302.70,121,2396,720478.00,
532664,AMAR REMEDIE,B ,Q,151.10,154.95,151.05,151.90,152.50,152.10,337,25277,3863179.00,
521097,AMARJOTHI SP,B ,Q,45.90,45.90,40.45,42.00,42.00,41.60,6,93,3905.00,
532335,AMBICA AGAR.,B ,Q,5.72,5.89,5.72,5.89,5.89,5.80,3,1163,6822.00,
531978,AMBIKA COTTO,B ,Q,146.00,153.00,145.95,146.45,153.00,145.90,8,157,22991.00,
526439,AMBITIOUS PL,B ,Q,3.27,3.27,3.27,3.27,3.27,3.44,1,5,16.00,
500425,AMBUJA CEME ,A ,Q,164.40,165.40,158.20,159.60,160.20,166.40,2527,236290,38076993.00,
532828,AMD INDUS   ,B ,Q,15.00,15.28,15.00,15.00,15.00,15.13,5,650,9778.00,
513117,AMFORGE IND.,B ,Q,1.89,1.90,1.81,1.81,1.81,1.82,3,1200,2189.00,
531300,AMIT INTNL. ,T ,Q,5.00,5.21,4.98,4.98,4.98,4.97,10,2660,13321.00,
521076,AMIT SPIN.  ,B ,Q,1.71,1.71,1.64,1.70,1.70,1.71,4,2195,3679.00,
526241,AMRAPALI IND,T ,Q,4.55,4.55,4.55,4.55,4.55,4.50,1,780,3549.00,
531991,AMRAWOR AGRI,T ,Q,1.01,1.01,0.94,0.94,0.94,0.98,5,1005,945.00,
531728,AMRIT BANAS ,B ,Q,140.00,142.00,138.50,138.55,138.50,137.20,37,1000,140204.00,
507525,AMRIT CORP  ,B ,Q,308.05,312.00,308.05,310.15,310.15,319.00,22,76,23574.00,
590006,AMRUTANJAN  ,B ,Q,767.90,824.40,766.00,791.35,791.35,772.50,8094,141529,113915986.00,
520077,AMTEK AUTO  ,B ,Q,130.50,137.90,129.00,132.75,130.60,133.05,409,9826,1292582.00,
532282,AMTEK INDIA ,B ,Q,106.00,107.45,103.00,105.50,105.50,107.25,659,155309,16502065.00,
531678,ANAND CREDIT,B ,Q,2.57,2.57,2.38,2.38,2.56,2.56,6,1101,2794.00,
515055,ANANT RAJ IN,B ,Q,58.20,60.00,58.20,59.10,59.10,59.10,550,35871,2118739.00,
532418,ANDHRA BANK ,A ,Q,120.75,124.70,120.05,122.25,122.25,121.50,980,72255,8870944.00,
532141,ANDHRA CEMEN,B ,Q,10.00,10.20,9.75,9.93,9.82,9.75,102,13177,130203.00,
502330,ANDHRA PAPER,B ,Q,218.00,248.40,215.50,244.85,244.85,220.35,15155,742500,172106609.00,
500012,ANDHRA PETRO,B ,Q,25.15,25.15,24.55,24.80,24.95,25.35,122,13359,331079.00,
590062,ANDHRA SUGAR,B ,Q,135.00,135.85,133.00,133.40,133.30,135.50,53,1488,199203.00,
526173,ANDREW YULE ,B ,Q,24.90,25.60,24.50,24.85,24.85,24.85,909,169387,4250862.00,
530721,ANGIND      ,T ,Q,22.15,22.15,21.00,21.00,21.00,21.15,5,544,11426.00,
519383,ANIK INDS   ,B ,Q,27.70,27.75,26.70,26.90,26.90,27.85,13,79982,2219325.00,
504629,ANIL SP STEL,B ,Q,6.63,7.76,6.63,7.28,7.28,7.38,25,18949,132507.00,
532910,ANILLTD     ,B ,Q,240.00,243.00,235.10,240.70,240.70,243.25,37,1416,337160.00,
521131,ANJANI DHAM ,B ,Q,15.30,15.50,14.38,14.40,14.40,15.13,12,1274,18788.00,
518091,ANJANI PORTL,B ,Q,34.70,36.00,34.70,35.90,36.00,35.75,16,2463,87817.00,
532870,ANKIT METAL ,B ,Q,13.10,14.00,13.10,14.00,14.00,14.00,6,1550,21230.00,
531683,ANKUR DRUGS ,B ,Q,15.45,16.25,15.00,16.01,16.00,15.94,96,34758,557002.00,
531519,ANKUSH FINST,B ,Q,6.90,7.70,6.50,7.00,7.00,7.05,17,2527,18554.00,
523007,ANSAL BUILD.,B ,Q,40.35,42.50,40.30,41.00,41.00,42.05,13,875,35563.00,
507828,ANSAL HOUS. ,B ,Q,45.55,45.55,44.65,44.75,44.75,45.10,22,5605,252185.00,
500013,ANSAL INFRAS,B ,Q,33.75,34.90,33.40,34.05,34.05,33.60,440,22276,755225.00,
505665,ANTIF BEARNG,B ,Q,101.00,106.00,101.00,104.00,104.00,105.00,46,7842,817233.00,
532981,ANU LABS    ,B ,Q,1.70,1.70,1.64,1.65,1.65,1.70,114,102815,170505.00,
506260,ANUH PHARMA ,B ,Q,121.60,128.00,121.60,127.30,127.00,125.10,28,1073,136334.00,
532259,APAR INDUS. ,B ,Q,162.50,164.00,155.20,157.60,158.00,160.50,57,1407,221120.00,
523694,APCOTEX IND*,B ,Q,143.80,143.80,141.00,142.00,142.00,141.70,63,560,79422.00,
533758,APL APOLLO  ,B ,Q,185.75,194.00,185.75,190.85,190.00,196.55,55,2553,489148.00,
517096,APLAB LTD.  ,B ,Q,28.00,28.40,24.55,25.00,25.65,28.50,155,16219,411834.00,
523537,APM INDUS.  ,B ,Q,10.50,11.40,10.40,10.99,11.00,11.45,24,2706,29128.00,
508869,APOLLO HOSP.,A ,Q,619.00,625.00,610.00,617.60,618.00,615.85,295,4664,2892344.00,
500877,APOLLO TYRES,A ,Q,84.70,85.40,81.80,82.70,82.70,84.80,1988,195842,16453775.00,
500014,APPLE FINANC,B ,Q,2.38,2.38,2.21,2.21,2.23,2.30,28,34255,76568.00,
507265,APTE AMAL.  ,T ,Q,43.65,43.65,43.65,43.65,43.65,41.65,1,50,2182.00,
532475,APTECH LTD  ,B ,Q,79.45,79.50,77.05,77.55,77.55,79.65,995,136174,10651122.00,
590033,APW PRES    ,B ,Q,216.40,221.25,216.40,220.00,220.00,217.10,63,28209,6204671.00,
533159,AQUA LOGIST ,B ,Q,12.75,12.80,12.05,12.10,12.05,12.40,136,15690,191467.00,
512344,ARAVALI SEC.,B ,Q,12.50,13.11,12.50,13.11,13.11,12.49,26,17577,228542.00,
531160,ARCADIA MERC,B ,Q,8.40,8.64,7.85,8.63,8.61,8.23,93,22432,187008.00,
530565,ARCHANA SOFT,B ,Q,3.62,3.62,3.62,3.62,3.62,3.46,1,5,18.00,
532994,ARCHIDPLY IN,B ,Q,10.60,10.60,10.50,10.50,10.50,10.61,4,245,2577.00,
532212,ARCHIES LTD ,B ,Q,23.75,23.75,23.25,23.55,23.35,23.80,76,3470,81925.00,
532914,ARCOTECH LTD,B ,Q,34.00,34.00,29.00,30.10,30.10,29.15,17,1394,41422.00,
532114,AREALTY     ,B ,Q,6.28,6.30,6.00,6.01,6.01,6.00,12,1326,8107.00,
526851,AREX IND.   ,T ,Q,9.81,9.81,9.81,9.81,9.81,10.15,1,100,981.00,
530967,ARICENTINF  ,T ,Q,124.60,127.50,120.05,123.30,120.05,124.30,347,107400,13379675.00,
532935,ARIES AGRO  ,B ,Q,78.40,78.90,76.70,77.55,78.00,77.35,19,707,55064.00,
506194,ARIH SUPER  ,B ,Q,62.65,62.65,60.70,61.95,61.95,61.75,84,28615,1755269.00,
511605,ARIHANT CAP.,B ,Q,21.00,21.00,19.80,20.00,20.00,20.10,5,250,5009.00,
531179,ARMAN FIN   ,B ,Q,27.65,29.35,27.00,27.60,27.60,28.20,10,191,5324.00,
532397,ARMS PAPER  ,B ,Q,5.83,6.43,5.83,6.15,6.15,6.13,13,1166,7474.00,
513729,ARO GRANITE ,B ,Q,37.15,37.15,36.65,36.70,36.70,36.85,4,5,184.00,
531560,AROMA ENT   ,T ,Q,12.14,12.14,12.00,12.14,12.14,11.91,22,23900,289395.00,
512273,ARONI COMM  ,B ,Q,36.20,39.30,36.15,39.30,39.30,38.00,12,1733,64831.00,
521174,ARORA FIBRES,B ,Q,16.90,16.90,16.90,16.90,16.90,16.15,2,1200,20280.00,
516064,ARROW COATED,B ,Q,9.22,9.22,9.22,9.22,9.22,9.23,2,7,64.00,
506074,ARSHYIA INTL,B ,Q,149.65,153.40,147.40,148.15,148.80,150.50,565,30961,4639313.00,
531320,ARSI COSMET.,B ,Q,20.60,20.95,20.45,20.45,20.45,21.50,7,16752,343003.00,
533163,ARSS INFRA  ,B ,Q,116.90,121.65,115.90,116.90,117.30,118.35,1628,70387,8375897.00,
531297,ARTEFACT PR ,B ,Q,30.15,30.20,30.15,30.15,30.20,28.80,2,150,4525.00,
522134,ARTSON ENG  ,T ,Q,25.00,25.05,24.50,24.70,24.50,25.00,14,1535,38366.00,
590114,ARUNJYOTI EN,B ,Q,22.00,23.40,21.90,22.55,22.90,22.35,17,3153,70344.00,
524760,ARVIND INTER,T ,Q,14.60,15.00,14.60,14.90,14.90,14.93,10,4005,59787.00,
500101,ARVIND Ltd  ,B ,Q,82.25,83.85,81.50,82.20,82.20,82.95,3660,471317,38957022.00,
532489,ARVIND PRODU,B ,Q,7.41,7.41,7.20,7.23,7.21,7.26,17,8916,64545.00,
531823,ARVIND REM. ,B ,Q,2.35,2.39,2.33,2.36,2.35,2.33,44,62617,146983.00,
530245,ARYAMAN FIN.,B ,Q,23.40,26.00,21.60,22.20,22.75,23.70,21,947,20989.00,
515030,ASAHI IN.GLA,B ,Q,58.75,58.75,57.40,58.00,58.00,58.50,59,2469,143106.00,
512535,ASAHI INFRA.,T ,Q,2.62,2.79,2.56,2.58,2.70,2.69,37,14399,37950.00,
532853,ASAHI SONG  ,B ,Q,86.35,86.50,85.50,85.60,85.50,86.95,41,2558,220411.00,
527001,ASHAPURA LTD,B ,Q,11.55,11.61,11.30,11.61,11.61,11.06,347,174290,2019564.00,
517565,ASHCO NIUL  ,B ,Q,1.87,1.87,1.85,1.85,1.85,1.80,2,164,305.00,
523716,ASHIANA HOU ,B ,Q,172.00,172.00,166.00,166.00,166.00,169.00,10,437,74321.00,
513401,ASHIANA ISP.,B ,Q,12.50,12.99,11.98,12.48,11.98,12.60,10,1204,14558.00,
590122,ASHIKACR    ,B ,Q,55.00,60.35,55.00,56.00,56.40,63.45,40,86860,4899178.00,
514286,ASHIMA LTD. ,T ,Q,4.05,4.17,3.90,4.09,4.09,4.10,13,4550,18137.00,
512247,ASHIRWAD CAP,B ,Q,1.74,1.74,1.55,1.66,1.67,1.69,11,4145,6798.00,
500477,ASHOK LEYL. ,A ,Q,29.15,29.20,28.70,28.95,28.95,29.30,1572,496286,14378620.00,
533271,ASHOKA      ,B ,Q,202.00,206.50,200.70,206.50,206.50,208.70,15,166,33830.00,
531568,ASHUTOSH PAP,T ,Q,22.25,22.25,22.25,22.25,22.25,22.70,28,124399,2767877.00,
532435,ASIAHR TECH ,T ,Q,8.50,8.50,7.90,8.10,8.10,8.31,31,3074,24983.00,
503940,ASIAN ELECTR,B ,Q,7.05,7.10,6.85,6.88,6.88,6.97,62,19723,138035.00,
532047,ASIAN FILMS ,B ,Q,1.38,1.38,1.38,1.38,1.38,1.36,1,3,4.00,
532888,ASIAN GRANIT,T ,Q,45.90,45.90,45.90,45.90,45.90,44.60,1,1,45.00,
533227,ASIAN HTL E ,B ,Q,282.15,282.15,281.10,281.60,281.60,284.40,7,45,12682.00,
533221,ASIAN HTL W ,B ,Q,144.50,144.50,131.00,131.00,131.00,131.60,22,31,4075.00,
530355,ASIAN OILFIE,B ,Q,28.50,29.00,27.00,28.05,28.90,28.50,17,3100,87148.00,
500820,ASIAN PAINTS,A ,Q,3240.00,3252.00,3225.65,3235.90,3240.05,3254.10,208,1677,5433517.00,
519532,ASIAN TEA   ,B ,Q,16.00,16.20,16.00,16.10,16.20,16.60,7,572,9212.00,
500023,ASIANHOTNR  ,B ,Q,194.95,194.95,184.00,184.00,184.00,189.60,17,435,81679.00,
500024,ASSAMCO     ,B ,Q,7.40,7.80,7.20,7.49,7.49,7.40,266,81433,617481.00,
507526,ASSO.ALCOHOL,B ,Q,20.00,20.00,19.50,19.75,19.50,19.15,6,613,12174.00,
502015,ASSOC.STONE ,B ,Q,25.05,25.05,25.05,25.05,25.05,26.00,1,200,5010.00,
533138,ASTEC LIFE  ,B ,Q,31.45,32.45,30.35,31.60,32.00,31.25,31,2433,76598.00,
533219,ASTERSILI   ,B ,Q,8.06,9.45,8.06,8.80,8.80,9.30,48,4663,41431.00,
532493,ASTRA MICRO ,B ,Q,35.30,35.75,34.65,34.85,34.95,35.65,259,31479,1103491.00,
532830,ASTRAL POLY ,B ,Q,194.70,199.75,192.25,198.25,199.75,195.05,43,1486,293084.00,
506820,ASTRAZEN.PH.,A ,Q,2272.00,2310.00,2260.10,2296.85,2296.85,2272.45,560,6552,14972042.00,
530187,ATHARV ENT  ,T ,Q,42.95,42.95,40.00,40.00,40.00,40.95,5,4401,188820.00,
532759,ATLANTA     ,B ,Q,58.90,60.95,58.60,59.60,59.40,59.25,273,34245,2050795.00,
505029,ATLAS CYCLES,T ,Q,360.05,361.85,355.50,355.75,355.75,356.35,25,1565,557595.00,
511427,ATN INTER.  ,B ,Q,0.90,0.90,0.90,0.90,0.90,0.88,1,200,180.00,
524444,ATREYA PETRO,T ,Q,26.70,26.70,26.70,26.70,26.70,28.10,1,100,2670.00,
531795,ATUL AUTO   ,B ,Q,120.00,123.70,119.00,120.70,120.70,120.60,139,5559,667124.00,
500027,ATUL LTD.   ,B ,Q,195.50,197.95,194.00,195.10,195.05,198.25,76,2346,459347.00,
500028,ATV PROJECTS,T ,Q,3.20,3.20,2.94,2.98,3.06,3.06,27,2645,7867.00,
532459,AUNDE IND   ,B ,Q,44.20,46.20,44.20,45.25,45.25,45.75,18,2080,93330.00,
